time,current,voltage,x,y,z,feedrate,arc_i,arc_j,arc_dir
5.000000,1.950000,13.400000,48.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,48.000000,33.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,48.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,48.000000,33.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,48.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,48.000000,33.500000,0.000000,60.000000,,,
0.367730,1.950000,13.400000,60.000000,36.000000,0.000000,2000.000000,,,
5.000000,1.950000,13.400000,60.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,60.000000,33.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,60.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,60.000000,33.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,60.000000,38.500000,0.000000,60.000000,,,
5.000000,1.950000,13.400000,60.000000,33.500000,0.000000,60.000000,,,
